episode,path,player,side,won,opp_deck,player_winrate,player_games
87643729,/Users/nickzwart/Desktop/20260723/87643729.json,__Taichicchi__,0,0,Alakazam,0.597,1042
87645855,/Users/nickzwart/Desktop/20260723/87645855.json,__Taichicchi__,0,0,Crustle,0.597,1042
87645966,/Users/nickzwart/Desktop/20260723/87645966.json,__Taichicchi__,1,1,Alakazam,0.597,1042
87650729,/Users/nickzwart/Desktop/20260723/87650729.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87651331,/Users/nickzwart/Desktop/20260723/87651331.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87655560,/Users/nickzwart/Desktop/20260723/87655560.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87655565,/Users/nickzwart/Desktop/20260723/87655565.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87658122,/Users/nickzwart/Desktop/20260723/87658122.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87661891,/Users/nickzwart/Desktop/20260723/87661891.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87662338,/Users/nickzwart/Desktop/20260723/87662338.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87664541,/Users/nickzwart/Desktop/20260723/87664541.json,__Taichicchi__,1,0,Cynthia-Garchomp,0.597,1042
87676181,/Users/nickzwart/Desktop/20260723/87676181.json,__Taichicchi__,0,1,Cynthia-Garchomp,0.597,1042
87687737,/Users/nickzwart/Desktop/20260723/87687737.json,__Taichicchi__,0,0,Dipplin,0.597,1042
87716393,/Users/nickzwart/Desktop/20260723/87716393.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87716918,/Users/nickzwart/Desktop/20260723/87716918.json,__Taichicchi__,0,0,other,0.597,1042
87717968,/Users/nickzwart/Desktop/20260723/87717968.json,__Taichicchi__,1,1,Alakazam,0.597,1042
87719012,/Users/nickzwart/Desktop/20260723/87719012.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87719671,/Users/nickzwart/Desktop/20260723/87719671.json,__Taichicchi__,1,1,Alakazam,0.597,1042
87720050,/Users/nickzwart/Desktop/20260723/87720050.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87720580,/Users/nickzwart/Desktop/20260723/87720580.json,__Taichicchi__,0,0,Alakazam,0.597,1042
87721109,/Users/nickzwart/Desktop/20260723/87721109.json,__Taichicchi__,0,1,Alakazam,0.597,1042
87722165,/Users/nickzwart/Desktop/20260723/87722165.json,__Taichicchi__,0,1,Alakazam,0.597,1042
87722692,/Users/nickzwart/Desktop/20260723/87722692.json,__Taichicchi__,1,0,Archaludon,0.597,1042
87723291,/Users/nickzwart/Desktop/20260723/87723291.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87723294,/Users/nickzwart/Desktop/20260723/87723294.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87723313,/Users/nickzwart/Desktop/20260723/87723313.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87723317,/Users/nickzwart/Desktop/20260723/87723317.json,__Taichicchi__,1,1,Crustle,0.597,1042
87724328,/Users/nickzwart/Desktop/20260723/87724328.json,__Taichicchi__,1,1,Alakazam,0.597,1042
87724819,/Users/nickzwart/Desktop/20260723/87724819.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87724866,/Users/nickzwart/Desktop/20260723/87724866.json,__Taichicchi__,0,1,Alakazam,0.597,1042
87725339,/Users/nickzwart/Desktop/20260723/87725339.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87726970,/Users/nickzwart/Desktop/20260723/87726970.json,__Taichicchi__,1,1,other,0.597,1042
87727453,/Users/nickzwart/Desktop/20260723/87727453.json,__Taichicchi__,0,1,other,0.597,1042
87727463,/Users/nickzwart/Desktop/20260723/87727463.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87727983,/Users/nickzwart/Desktop/20260723/87727983.json,__Taichicchi__,1,1,Cynthia-Garchomp,0.597,1042
87728508,/Users/nickzwart/Desktop/20260723/87728508.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87729594,/Users/nickzwart/Desktop/20260723/87729594.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87729601,/Users/nickzwart/Desktop/20260723/87729601.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87730149,/Users/nickzwart/Desktop/20260723/87730149.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87730194,/Users/nickzwart/Desktop/20260723/87730194.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87730669,/Users/nickzwart/Desktop/20260723/87730669.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87730688,/Users/nickzwart/Desktop/20260723/87730688.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87730804,/Users/nickzwart/Desktop/20260723/87730804.json,__Taichicchi__,1,1,other,0.597,1042
87731215,/Users/nickzwart/Desktop/20260723/87731215.json,__Taichicchi__,0,1,Cynthia-Garchomp,0.597,1042
87731219,/Users/nickzwart/Desktop/20260723/87731219.json,__Taichicchi__,1,1,Alakazam,0.597,1042
87731228,/Users/nickzwart/Desktop/20260723/87731228.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87731242,/Users/nickzwart/Desktop/20260723/87731242.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87731729,/Users/nickzwart/Desktop/20260723/87731729.json,__Taichicchi__,0,1,Alakazam,0.597,1042
87731740,/Users/nickzwart/Desktop/20260723/87731740.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87731757,/Users/nickzwart/Desktop/20260723/87731757.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87731771,/Users/nickzwart/Desktop/20260723/87731771.json,__Taichicchi__,0,1,Alakazam,0.597,1042
87732246,/Users/nickzwart/Desktop/20260723/87732246.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87732277,/Users/nickzwart/Desktop/20260723/87732277.json,__Taichicchi__,0,1,Cynthia-Garchomp,0.597,1042
87732292,/Users/nickzwart/Desktop/20260723/87732292.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87732348,/Users/nickzwart/Desktop/20260723/87732348.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87732787,/Users/nickzwart/Desktop/20260723/87732787.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87733307,/Users/nickzwart/Desktop/20260723/87733307.json,__Taichicchi__,0,1,Alakazam,0.597,1042
87733336,/Users/nickzwart/Desktop/20260723/87733336.json,__Taichicchi__,0,1,Cynthia-Garchomp,0.597,1042
87733755,/Users/nickzwart/Desktop/20260723/87733755.json,__Taichicchi__,0,1,Crustle,0.597,1042
87734341,/Users/nickzwart/Desktop/20260723/87734341.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87734347,/Users/nickzwart/Desktop/20260723/87734347.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87734351,/Users/nickzwart/Desktop/20260723/87734351.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87734386,/Users/nickzwart/Desktop/20260723/87734386.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87734883,/Users/nickzwart/Desktop/20260723/87734883.json,__Taichicchi__,0,1,Crustle,0.597,1042
87734886,/Users/nickzwart/Desktop/20260723/87734886.json,__Taichicchi__,1,1,Alakazam,0.597,1042
87734892,/Users/nickzwart/Desktop/20260723/87734892.json,__Taichicchi__,0,1,Alakazam,0.597,1042
87734921,/Users/nickzwart/Desktop/20260723/87734921.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87735408,/Users/nickzwart/Desktop/20260723/87735408.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87735417,/Users/nickzwart/Desktop/20260723/87735417.json,__Taichicchi__,1,1,other,0.597,1042
87735933,/Users/nickzwart/Desktop/20260723/87735933.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87735982,/Users/nickzwart/Desktop/20260723/87735982.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87735992,/Users/nickzwart/Desktop/20260723/87735992.json,__Taichicchi__,1,1,Alakazam,0.597,1042
87736455,/Users/nickzwart/Desktop/20260723/87736455.json,__Taichicchi__,0,1,Alakazam,0.597,1042
87736620,/Users/nickzwart/Desktop/20260723/87736620.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87736974,/Users/nickzwart/Desktop/20260723/87736974.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87736979,/Users/nickzwart/Desktop/20260723/87736979.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87736995,/Users/nickzwart/Desktop/20260723/87736995.json,__Taichicchi__,1,1,Dragapult,0.597,1042
87737497,/Users/nickzwart/Desktop/20260723/87737497.json,__Taichicchi__,0,0,other,0.597,1042
87737521,/Users/nickzwart/Desktop/20260723/87737521.json,__Taichicchi__,1,1,Alakazam,0.597,1042
87737542,/Users/nickzwart/Desktop/20260723/87737542.json,__Taichicchi__,0,1,Cynthia-Garchomp,0.597,1042
87738058,/Users/nickzwart/Desktop/20260723/87738058.json,__Taichicchi__,0,0,Cynthia-Garchomp,0.597,1042
87738575,/Users/nickzwart/Desktop/20260723/87738575.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87739075,/Users/nickzwart/Desktop/20260723/87739075.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87739087,/Users/nickzwart/Desktop/20260723/87739087.json,__Taichicchi__,1,0,M-Lucario,0.597,1042
87739090,/Users/nickzwart/Desktop/20260723/87739090.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87739107,/Users/nickzwart/Desktop/20260723/87739107.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87739624,/Users/nickzwart/Desktop/20260723/87739624.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87739637,/Users/nickzwart/Desktop/20260723/87739637.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87740135,/Users/nickzwart/Desktop/20260723/87740135.json,__Taichicchi__,1,1,Crustle,0.597,1042
87740296,/Users/nickzwart/Desktop/20260723/87740296.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87740664,/Users/nickzwart/Desktop/20260723/87740664.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87740681,/Users/nickzwart/Desktop/20260723/87740681.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87741199,/Users/nickzwart/Desktop/20260723/87741199.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87741213,/Users/nickzwart/Desktop/20260723/87741213.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87741718,/Users/nickzwart/Desktop/20260723/87741718.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87741725,/Users/nickzwart/Desktop/20260723/87741725.json,__Taichicchi__,0,1,other,0.597,1042
87741749,/Users/nickzwart/Desktop/20260723/87741749.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87742266,/Users/nickzwart/Desktop/20260723/87742266.json,__Taichicchi__,0,0,Crustle,0.597,1042
87742270,/Users/nickzwart/Desktop/20260723/87742270.json,__Taichicchi__,0,1,Alakazam,0.597,1042
87742283,/Users/nickzwart/Desktop/20260723/87742283.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87742289,/Users/nickzwart/Desktop/20260723/87742289.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87742777,/Users/nickzwart/Desktop/20260723/87742777.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87742787,/Users/nickzwart/Desktop/20260723/87742787.json,__Taichicchi__,0,0,Alakazam,0.597,1042
87742801,/Users/nickzwart/Desktop/20260723/87742801.json,__Taichicchi__,0,0,Alakazam,0.597,1042
87742810,/Users/nickzwart/Desktop/20260723/87742810.json,__Taichicchi__,1,1,other,0.597,1042
87743310,/Users/nickzwart/Desktop/20260723/87743310.json,__Taichicchi__,1,1,Crustle,0.597,1042
87743322,/Users/nickzwart/Desktop/20260723/87743322.json,__Taichicchi__,1,0,Cynthia-Garchomp,0.597,1042
87743838,/Users/nickzwart/Desktop/20260723/87743838.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87743861,/Users/nickzwart/Desktop/20260723/87743861.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87744376,/Users/nickzwart/Desktop/20260723/87744376.json,__Taichicchi__,1,1,Alakazam,0.597,1042
87744394,/Users/nickzwart/Desktop/20260723/87744394.json,__Taichicchi__,1,0,Crustle,0.597,1042
87744906,/Users/nickzwart/Desktop/20260723/87744906.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87744909,/Users/nickzwart/Desktop/20260723/87744909.json,__Taichicchi__,0,1,Alakazam,0.597,1042
87744924,/Users/nickzwart/Desktop/20260723/87744924.json,__Taichicchi__,0,1,Alakazam,0.597,1042
87745424,/Users/nickzwart/Desktop/20260723/87745424.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87745427,/Users/nickzwart/Desktop/20260723/87745427.json,__Taichicchi__,1,0,other,0.597,1042
87745444,/Users/nickzwart/Desktop/20260723/87745444.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87745935,/Users/nickzwart/Desktop/20260723/87745935.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87745939,/Users/nickzwart/Desktop/20260723/87745939.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87745950,/Users/nickzwart/Desktop/20260723/87745950.json,__Taichicchi__,1,1,Alakazam,0.597,1042
87746466,/Users/nickzwart/Desktop/20260723/87746466.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87746468,/Users/nickzwart/Desktop/20260723/87746468.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87746490,/Users/nickzwart/Desktop/20260723/87746490.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87747037,/Users/nickzwart/Desktop/20260724/87747037.json,__Taichicchi__,1,1,Alakazam,0.597,1042
87747044,/Users/nickzwart/Desktop/20260724/87747044.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87747610,/Users/nickzwart/Desktop/20260724/87747610.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87748160,/Users/nickzwart/Desktop/20260724/87748160.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87748196,/Users/nickzwart/Desktop/20260724/87748196.json,__Taichicchi__,0,0,Crustle,0.597,1042
87748197,/Users/nickzwart/Desktop/20260724/87748197.json,__Taichicchi__,0,1,Alakazam,0.597,1042
87748202,/Users/nickzwart/Desktop/20260724/87748202.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87748696,/Users/nickzwart/Desktop/20260724/87748696.json,__Taichicchi__,0,0,Alakazam,0.597,1042
87748733,/Users/nickzwart/Desktop/20260724/87748733.json,__Taichicchi__,1,0,Crustle,0.597,1042
87748736,/Users/nickzwart/Desktop/20260724/87748736.json,__Taichicchi__,0,1,Alakazam,0.597,1042
87749241,/Users/nickzwart/Desktop/20260724/87749241.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87749274,/Users/nickzwart/Desktop/20260724/87749274.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87749765,/Users/nickzwart/Desktop/20260724/87749765.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87749772,/Users/nickzwart/Desktop/20260724/87749772.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87749793,/Users/nickzwart/Desktop/20260724/87749793.json,__Taichicchi__,1,1,Alakazam,0.597,1042
87749808,/Users/nickzwart/Desktop/20260724/87749808.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87750132,/Users/nickzwart/Desktop/20260724/87750132.json,__Taichicchi__,0,1,other,0.597,1042
87750389,/Users/nickzwart/Desktop/20260724/87750389.json,__Taichicchi__,0,1,Crustle,0.597,1042
87750824,/Users/nickzwart/Desktop/20260724/87750824.json,__Taichicchi__,0,1,other,0.597,1042
87750836,/Users/nickzwart/Desktop/20260724/87750836.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87750850,/Users/nickzwart/Desktop/20260724/87750850.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87751359,/Users/nickzwart/Desktop/20260724/87751359.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87751885,/Users/nickzwart/Desktop/20260724/87751885.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87752409,/Users/nickzwart/Desktop/20260724/87752409.json,__Taichicchi__,0,1,Cynthia-Garchomp,0.597,1042
87752934,/Users/nickzwart/Desktop/20260724/87752934.json,__Taichicchi__,0,0,Alakazam,0.597,1042
87752948,/Users/nickzwart/Desktop/20260724/87752948.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87752959,/Users/nickzwart/Desktop/20260724/87752959.json,__Taichicchi__,0,1,other,0.597,1042
87753465,/Users/nickzwart/Desktop/20260724/87753465.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87753988,/Users/nickzwart/Desktop/20260724/87753988.json,__Taichicchi__,1,1,other,0.597,1042
87754009,/Users/nickzwart/Desktop/20260724/87754009.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87754517,/Users/nickzwart/Desktop/20260724/87754517.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87754531,/Users/nickzwart/Desktop/20260724/87754531.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87755055,/Users/nickzwart/Desktop/20260724/87755055.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87755063,/Users/nickzwart/Desktop/20260724/87755063.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87755582,/Users/nickzwart/Desktop/20260724/87755582.json,__Taichicchi__,1,1,Dipplin,0.597,1042
87756114,/Users/nickzwart/Desktop/20260724/87756114.json,__Taichicchi__,0,1,Crustle,0.597,1042
87756145,/Users/nickzwart/Desktop/20260724/87756145.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87756146,/Users/nickzwart/Desktop/20260724/87756146.json,__Taichicchi__,1,0,Dragapult,0.597,1042
87756196,/Users/nickzwart/Desktop/20260724/87756196.json,__Taichicchi__,1,1,other,0.597,1042
87756634,/Users/nickzwart/Desktop/20260724/87756634.json,__Taichicchi__,1,0,Dipplin,0.597,1042
87756656,/Users/nickzwart/Desktop/20260724/87756656.json,__Taichicchi__,0,1,other,0.597,1042
87756705,/Users/nickzwart/Desktop/20260724/87756705.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87756714,/Users/nickzwart/Desktop/20260724/87756714.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87756734,/Users/nickzwart/Desktop/20260724/87756734.json,__Taichicchi__,1,0,other,0.597,1042
87757180,/Users/nickzwart/Desktop/20260724/87757180.json,__Taichicchi__,0,0,Alakazam,0.597,1042
87757203,/Users/nickzwart/Desktop/20260724/87757203.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87757700,/Users/nickzwart/Desktop/20260724/87757700.json,__Taichicchi__,1,1,Alakazam,0.597,1042
87758251,/Users/nickzwart/Desktop/20260724/87758251.json,__Taichicchi__,1,1,Crustle,0.597,1042
87758268,/Users/nickzwart/Desktop/20260724/87758268.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87758751,/Users/nickzwart/Desktop/20260724/87758751.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87759266,/Users/nickzwart/Desktop/20260724/87759266.json,__Taichicchi__,1,1,other,0.597,1042
87759783,/Users/nickzwart/Desktop/20260724/87759783.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87759889,/Users/nickzwart/Desktop/20260724/87759889.json,__Taichicchi__,0,0,Alakazam,0.597,1042
87760318,/Users/nickzwart/Desktop/20260724/87760318.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87760321,/Users/nickzwart/Desktop/20260724/87760321.json,__Taichicchi__,0,1,Crustle,0.597,1042
87760848,/Users/nickzwart/Desktop/20260724/87760848.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87760934,/Users/nickzwart/Desktop/20260724/87760934.json,__Taichicchi__,1,1,other,0.597,1042
87761319,/Users/nickzwart/Desktop/20260724/87761319.json,__Taichicchi__,1,0,Dipplin,0.597,1042
87761388,/Users/nickzwart/Desktop/20260724/87761388.json,__Taichicchi__,0,1,Alakazam,0.597,1042
87761882,/Users/nickzwart/Desktop/20260724/87761882.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87762448,/Users/nickzwart/Desktop/20260724/87762448.json,__Taichicchi__,1,1,Alakazam,0.597,1042
87763452,/Users/nickzwart/Desktop/20260724/87763452.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87763546,/Users/nickzwart/Desktop/20260724/87763546.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87763963,/Users/nickzwart/Desktop/20260724/87763963.json,__Taichicchi__,1,0,Dipplin,0.597,1042
87763990,/Users/nickzwart/Desktop/20260724/87763990.json,__Taichicchi__,1,1,Alakazam,0.597,1042
87763996,/Users/nickzwart/Desktop/20260724/87763996.json,__Taichicchi__,1,1,Alakazam,0.597,1042
87764519,/Users/nickzwart/Desktop/20260724/87764519.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87764526,/Users/nickzwart/Desktop/20260724/87764526.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87764600,/Users/nickzwart/Desktop/20260724/87764600.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87765053,/Users/nickzwart/Desktop/20260724/87765053.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87765572,/Users/nickzwart/Desktop/20260724/87765572.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87766089,/Users/nickzwart/Desktop/20260724/87766089.json,__Taichicchi__,1,1,other,0.597,1042
87766609,/Users/nickzwart/Desktop/20260724/87766609.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87767137,/Users/nickzwart/Desktop/20260724/87767137.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87767662,/Users/nickzwart/Desktop/20260724/87767662.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87767753,/Users/nickzwart/Desktop/20260724/87767753.json,__Taichicchi__,0,0,Crustle,0.597,1042
87768183,/Users/nickzwart/Desktop/20260724/87768183.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87768695,/Users/nickzwart/Desktop/20260724/87768695.json,__Taichicchi__,0,1,Crustle,0.597,1042
87769214,/Users/nickzwart/Desktop/20260724/87769214.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87769740,/Users/nickzwart/Desktop/20260724/87769740.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87770043,/Users/nickzwart/Desktop/20260724/87770043.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87770543,/Users/nickzwart/Desktop/20260724/87770543.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87770724,/Users/nickzwart/Desktop/20260724/87770724.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87771256,/Users/nickzwart/Desktop/20260724/87771256.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87771788,/Users/nickzwart/Desktop/20260724/87771788.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87772303,/Users/nickzwart/Desktop/20260724/87772303.json,__Taichicchi__,1,0,other,0.597,1042
87772668,/Users/nickzwart/Desktop/20260724/87772668.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
